Constituency_Num,Constituency_Name,Serial_Num,Candidate_Name,Party_Name,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percent,Total_Rounds,Current_Round,State,District,Constituency_Category,Coalition,Election_Year
18,Rajganj,3,Dinesh Sarkar,Bharatiya Janata Party,113791,866,114657,51.1,13,13,West Bengal,Jalpaiguri,SC,,2026
18,Rajganj,4,Radhu Mandal,Bahujan Samaj Party,1229,3,1232,0.55,13,13,West Bengal,Jalpaiguri,SC,,2026
18,Rajganj,5,Swapna Barman,All India Trinamool Congress,92643,537,93180,41.53,13,13,West Bengal,Jalpaiguri,SC,,2026
18,Rajganj,6,Ananta Kumar Roy,Socialist Unity Centre Of India (COMMUNIST),1053,1,1054,0.47,13,13,West Bengal,Jalpaiguri,SC,,2026
18,Rajganj,7,Jagadish Chandra Roy,Kamatapur People's Party (United),300,7,307,0.14,13,13,West Bengal,Jalpaiguri,SC,,2026
18,Rajganj,8,Harendranath Roy,Amra Bangalee,306,2,308,0.14,13,13,West Bengal,Jalpaiguri,SC,,2026
18,Rajganj,9,Kunal Roy,Independent,338,0,338,0.15,13,13,West Bengal,Jalpaiguri,SC,,2026
18,Rajganj,10,Prakash Chandra Roy,Independent,990,9,999,0.45,13,13,West Bengal,Jalpaiguri,SC,,2026
18,Rajganj,11,Bapi Roy,Independent,625,0,625,0.28,13,13,West Bengal,Jalpaiguri,SC,,2026
18,Rajganj,12,Sanjib Roy,Independent,1588,6,1594,0.71,13,13,West Bengal,Jalpaiguri,SC,,2026
18,Rajganj,13,Swapna Barman,Independent,927,5,932,0.42,13,13,West Bengal,Jalpaiguri,SC,,2026
18,Rajganj,14,Nota,None of the Above,1311,11,1322,0.59,13,13,West Bengal,Jalpaiguri,SC,,2026
19,Dabgram,1,Dilip Singh,Communist Party of India (Marxist),7592,103,7695,3.05,18,18,West Bengal,Jalpaiguri,General,Left–Congress alliance,2026
19,Dabgram,2,Biraj Sarkar,Bahujan Samaj Party,566,6,572,0.23,18,18,West Bengal,Jalpaiguri,General,,2026
19,Dabgram,3,Ranjan Sil Sharma,All India Trinamool Congress,68168,417,68585,27.23,18,18,West Bengal,Jalpaiguri,General,,2026
19,Dabgram,4,Rohit Sing (Guddu),Indian National Congress,2282,29,2311,0.92,18,18,West Bengal,Jalpaiguri,General,Left–Congress alliance,2026
19,Dabgram,5,Sikha Chatterjee,Bharatiya Janata Party,165182,1118,166300,66.02,18,18,West Bengal,Jalpaiguri,General,,2026
19,Dabgram,6,Uttam Das,North Bengal People's Party,631,1,632,0.25,18,18,West Bengal,Jalpaiguri,General,,2026
19,Dabgram,7,Mousumi Aich,Amra Bangalee,316,3,319,0.13,18,18,West Bengal,Jalpaiguri,General,,2026
19,Dabgram,8,Renuka Roy,Socialist Unity Centre Of India (COMMUNIST),325,6,331,0.13,18,18,West Bengal,Jalpaiguri,General,,2026
19,Dabgram,9,Alok Sen,Independent,325,3,328,0.13,18,18,West Bengal,Jalpaiguri,General,,2026
19,Dabgram,10,Astami Roy,Independent,868,13,881,0.35,18,18,West Bengal,Jalpaiguri,General,,2026
19,Dabgram,11,Krishnadev Adhikary,Independent,543,3,546,0.22,18,18,West Bengal,Jalpaiguri,General,,2026
19,Dabgram,12,Dipali Aditya,Independent,576,2,578,0.23,18,18,West Bengal,Jalpaiguri,General,,2026
19,Dabgram,13,Dhanabala Roy,Independent,1124,4,1128,0.45,18,18,West Bengal,Jalpaiguri,General,,2026
19,Dabgram,14,Ramesh Barman,Independent,562,0,562,0.22,18,18,West Bengal,Jalpaiguri,General,,2026
19,Dabgram,15,Nota,None of the Above,1102,19,1121,0.45,18,18,West Bengal,Jalpaiguri,General,,2026
20,Mal,1,Bulu Chik Baraik,All India Trinamool Congress,96302,301,96603,43.04,19,19,West Bengal,Jalpaiguri,ST,,2026
20,Mal,2,Manu Oraon,Communist Party of India (Marxist),5780,51,5831,2.6,19,19,West Bengal,Jalpaiguri,ST,Left–Congress alliance,2026
20,Mal,3,Rakesh Kujur,Indian National Congress,2858,28,2886,1.29,19,19,West Bengal,Jalpaiguri,ST,Left–Congress alliance,2026
20,Mal,4,Sukra Munda,Bharatiya Janata Party,111648,447,112095,49.94,19,19,West Bengal,Jalpaiguri,ST,,2026
20,Mal,5,Shibnath Oraon,Socialist Unity Centre Of India (COMMUNIST),1107,4,1111,0.49,19,19,West Bengal,Jalpaiguri,ST,,2026
20,Mal,6,Chandan Lohara,Independent,1479,11,1490,0.66,19,19,West Bengal,Jalpaiguri,ST,,2026
20,Mal,7,Dipika Sabar,Independent,593,7,600,0.27,19,19,West Bengal,Jalpaiguri,ST,,2026
20,Mal,8,Manju Kerketta (Baraik),Independent,818,0,818,0.36,19,19,West Bengal,Jalpaiguri,ST,,2026
20,Mal,9,Nota,None of the Above,3012,7,3019,1.35,19,19,West Bengal,Jalpaiguri,ST,,2026
21,Nagrakata,1,Dil Kumar Oraon,Communist Party of India (Marxist),9674,34,9708,4.76,19,19,West Bengal,Jalpaiguri,ST,Left–Congress alliance,2026
21,Nagrakata,2,Puna Bhengra,Bharatiya Janata Party,103011,467,103478,50.73,19,19,West Bengal,Jalpaiguri,ST,,2026
21,Nagrakata,3,Sanjay Kujur,All India Trinamool Congress,77388,232,77620,38.06,19,19,West Bengal,Jalpaiguri,ST,,2026
21,Nagrakata,4,Sinu Munda,Indian National Congress,4546,21,4567,2.24,19,19,West Bengal,Jalpaiguri,ST,Left–Congress alliance,2026
21,Nagrakata,5,Kaharu Oraon,Socialist Unity Centre Of India (COMMUNIST),619,2,621,0.3,19,19,West Bengal,Jalpaiguri,ST,,2026
21,Nagrakata,6,Pingal Minj,Gana Suraksha Party,762,1,763,0.37,19,19,West Bengal,Jalpaiguri,ST,,2026
21,Nagrakata,7,Sibdas Baskey,Aam Janata Unnayan party,2142,0,2142,1.05,19,19,West Bengal,Jalpaiguri,ST,,2026
21,Nagrakata,8,Hemant Kujur,Independent,2156,21,2177,1.07,19,19,West Bengal,Jalpaiguri,ST,,2026
21,Nagrakata,9,Nota,None of the Above,2880,7,2887,1.42,19,19,West Bengal,Jalpaiguri,ST,,2026
22,Kalimpong,1,Bharat Kumar Chetri,Bharatiya Janata Party,83154,1136,84290,49.74,12,12,West Bengal,Kalimpong,General,,2026
22,Kalimpong,2,Rita Thapa,Communist Party of India (Marxist),887,24,911,0.54,12,12,West Bengal,Kalimpong,General,Left–Congress alliance,2026
22,Kalimpong,3,Santa Kumar Pradhan,Indian National Congress,1756,53,1809,1.07,12,12,West Bengal,Kalimpong,General,Left–Congress alliance,2026
22,Kalimpong,4,Ruden Sada Lepcha,Bharatiya Gorkha Prajatantrik Morcha,62220,606,62826,37.07,12,12,West Bengal,Kalimpong,General,,2026
22,Kalimpong,5,Sisir Kumar Sharma,Akhil Bharatiya Gorkha League,1948,13,1961,1.16,12,12,West Bengal,Kalimpong,General,,2026
22,Kalimpong,6,Aldrin Lepcha,Independent,1350,39,1389,0.82,12,12,West Bengal,Kalimpong,General,,2026
22,Kalimpong,7,Bhernone Britto Lepcha,Independent,14068,163,14231,8.4,12,12,West Bengal,Kalimpong,General,,2026
22,Kalimpong,8,Nota,None of the Above,2046,14,2060,1.22,12,12,West Bengal,Kalimpong,General,,2026
23,Darjeeling,1,Noman Rai,Bharatiya Janata Party,60733,1343,62076,35.72,17,17,West Bengal,Darjeeling,General,,2026
23,Darjeeling,2,Madhap Rai,Indian National Congress,1649,80,1729,0.99,17,17,West Bengal,Darjeeling,General,Left–Congress alliance,2026
23,Darjeeling,3,Bijoy Kumar Rai,Bharatiya Gorkha Prajatantrik Morcha,55440,579,56019,32.23,17,17,West Bengal,Darjeeling,General,,2026
23,Darjeeling,4,Milan Thokar,Rastriya Aam Jan Seva Party,1352,19,1371,0.79,17,17,West Bengal,Darjeeling,General,,2026
23,Darjeeling,5,Ajoy Lucas Edwards,Independent,47824,811,48635,27.98,17,17,West Bengal,Darjeeling,General,,2026
23,Darjeeling,6,Jatin Ghalay,Independent,1911,26,1937,1.11,17,17,West Bengal,Darjeeling,General,,2026
23,Darjeeling,7,Nota,None of the Above,1992,48,2040,1.17,17,17,West Bengal,Darjeeling,General,,2026
24,Kurseong,1,Uttam Brahman,Communist Party of India (Marxist),1678,12,1690,0.93,15,15,West Bengal,Darjeeling,General,Left–Congress alliance,2026
24,Kurseong,2,Saroj Kumar Khattri,Indian National Congress,1603,48,1651,0.91,15,15,West Bengal,Darjeeling,General,Left–Congress alliance,2026
24,Kurseong,3,Sonam Lama,Bharatiya Janata Party,73838,1040,74878,41.18,15,15,West Bengal,Darjeeling,General,,2026
24,Kurseong,4,Amar Lama,Bharatiya Gorkha Prajatantrik Morcha,57426,445,57871,31.83,15,15,West Bengal,Darjeeling,General,,2026
24,Kurseong,5,Bandana Rai,Independent,40591,497,41088,22.6,15,15,West Bengal,Darjeeling,General,,2026
24,Kurseong,6,Mohan Sharma,Independent,1391,8,1399,0.77,15,15,West Bengal,Darjeeling,General,,2026
24,Kurseong,7,Sumendra Tamang,Independent,1466,22,1488,0.82,15,15,West Bengal,Darjeeling,General,,2026
24,Kurseong,8,Nota,None of the Above,1755,13,1768,0.97,15,15,West Bengal,Darjeeling,General,,2026
25,Matigara,1,Amitava Sarkar,Indian National Congress,5426,72,5498,2.19,14,14,West Bengal,Darjeeling,SC,Left–Congress alliance,2026
25,Matigara,2,Anandamay Barman,Bharatiya Janata Party,165450,1455,166905,66.5,14,14,West Bengal,Darjeeling,SC,,2026
25,Matigara,3,Jharen Roy,Communist Party of India (Marxist),8482,103,8585,3.42,14,14,West Bengal,Darjeeling,SC,Left–Congress alliance,2026
25,Matigara,4,Shankar Malakar,All India Trinamool Congress,62223,417,62640,24.96,14,14,West Bengal,Darjeeling,SC,,2026
25,Matigara,5,Laxmi Das,Socialist Unity Centre Of India (COMMUNIST),975,8,983,0.39,14,14,West Bengal,Darjeeling,SC,,2026
25,Matigara,6,Krishna Pada Sinha,Independent,510,4,514,0.2,14,14,West Bengal,Darjeeling,SC,,2026
25,Matigara,7,Nimesh Sundas,Independent,1538,21,1559,0.62,14,14,West Bengal,Darjeeling,SC,,2026
25,Matigara,8,Pappu Roy,Independent,1498,12,1510,0.6,14,14,West Bengal,Darjeeling,SC,,2026
25,Matigara,9,Bikash Mandal,Independent,977,3,980,0.39,14,14,West Bengal,Darjeeling,SC,,2026
25,Matigara,10,Nota,None of the Above,1788,23,1811,0.72,14,14,West Bengal,Darjeeling,SC,,2026
26,Siliguri,1,Alok Dhara,Indian National Congress,2257,18,2275,1.24,15,15,West Bengal,Darjeeling,General,Left–Congress alliance,2026
26,Siliguri,2,Goutam Deb,All India Trinamool Congress,47194,374,47568,25.91,15,15,West Bengal,Darjeeling,General,,2026
26,Siliguri,3,Priyanka Bose,Bahujan Samaj Party,556,5,561,0.31,15,15,West Bengal,Darjeeling,General,,2026
26,Siliguri,4,Shankar Ghosh,Bharatiya Janata Party,119752,1008,120760,65.78,15,15,West Bengal,Darjeeling,General,,2026
26,Siliguri,5,Saradindu Chakraborty (Joy),Communist Party of India (Marxist),9015,153,9168,4.99,15,15,West Bengal,Darjeeling,General,Left–Congress alliance,2026
26,Siliguri,6,Mamata Das,Amra Bangalee,250,1,251,0.14,15,15,West Bengal,Darjeeling,General,,2026
26,Siliguri,7,Dr. Shahriar Alam,Socialist Unity Centre Of India (COMMUNIST),242,3,245,0.13,15,15,West Bengal,Darjeeling,General,,2026
26,Siliguri,8,Krishna Nand Singh,Independent,266,5,271,0.15,15,15,West Bengal,Darjeeling,General,,2026
26,Siliguri,9,Tarun Talapatra,Independent,563,4,567,0.31,15,15,West Bengal,Darjeeling,General,,2026
26,Siliguri,10,Sunil Pandit,Independent,225,1,226,0.12,15,15,West Bengal,Darjeeling,General,,2026
26,Siliguri,11,Suraj Bishwakarma,Independent,455,2,457,0.25,15,15,West Bengal,Darjeeling,General,,2026
26,Siliguri,12,Nota,None of the Above,1195,29,1224,0.67,15,15,West Bengal,Darjeeling,General,,2026
27,Phansidewa,1,Durga Murmu,Bharatiya Janata Party,117555,686,118241,56.92,15,15,West Bengal,Darjeeling,ST,,2026
27,Phansidewa,2,Navaneeta Tirkey,Indian National Congress,4912,36,4948,2.38,15,15,West Bengal,Darjeeling,ST,Left–Congress alliance,2026
27,Phansidewa,3,Reena Topno Ekka,All India Trinamool Congress,72619,359,72978,35.13,15,15,West Bengal,Darjeeling,ST,,2026
27,Phansidewa,4,Renuka Mardi,Aam Janata Unnayan party,1086,4,1090,0.52,15,15,West Bengal,Darjeeling,ST,,2026
27,Phansidewa,5,Sunita Murmu,Socialist Unity Centre Of India (COMMUNIST),780,1,781,0.38,15,15,West Bengal,Darjeeling,ST,,2026
27,Phansidewa,6,Sumanti Ekka,Communist Party of India (Marxist-Leninist) (Liberation),2217,12,2229,1.07,15,15,West Bengal,Darjeeling,ST,,2026
27,Phansidewa,7,Amit Kumar Lakra,Independent,3489,14,3503,1.69,15,15,West Bengal,Darjeeling,ST,,2026
27,Phansidewa,8,Baishakhi Rava Roy,Independent,1752,17,1769,0.85,15,15,West Bengal,Darjeeling,ST,,2026
27,Phansidewa,9,Nota,None of the Above,2190,3,2193,1.06,15,15,West Bengal,Darjeeling,ST,,2026
28,Chopra,1,Zakir Abedin,Indian National Congress,25530,35,25565,12.11,20,20,West Bengal,Uttar Dinajpur,General,Left–Congress alliance,2026
28,Chopra,2,Makleswar Rahaman,Communist Party of India (Marxist),5797,19,5816,2.75,20,20,West Bengal,Uttar Dinajpur,General,Left–Congress alliance,2026
28,Chopra,3,Sankar Adhikari,Bharatiya Janata Party,51630,232,51862,24.56,20,20,West Bengal,Uttar Dinajpur,General,,2026
28,Chopra,4,Hamidul Rahaman,All India Trinamool Congress,120658,328,120986,57.3,20,20,West Bengal,Uttar Dinajpur,General,,2026
28,Chopra,5,Ajoy Kumar Sinha,Amra Bangalee,1488,4,1492,0.71,20,20,West Bengal,Uttar Dinajpur,General,,2026
28,Chopra,6,Md Nazim Sarif,Aam Janata Unnayan party,2365,1,2366,1.12,20,20,West Bengal,Uttar Dinajpur,General,,2026
28,Chopra,7,Md Nasiruddin,Independent,1249,1,1250,0.59,20,20,West Bengal,Uttar Dinajpur,General,,2026
28,Chopra,8,Md Parbeez Alam,Independent,601,0,601,0.28,20,20,West Bengal,Uttar Dinajpur,General,,2026
28,Chopra,9,Nota,None of the Above,1219,6,1225,0.58,20,20,West Bengal,Uttar Dinajpur,General,,2026
29,Islampur,1,Agarwal Kanaia Lal,All India Trinamool Congress,107744,373,108117,58.14,18,18,West Bengal,Uttar Dinajpur,General,,2026
29,Islampur,2,Guddy Riaz,Indian National Congress,1386,5,1391,0.75,18,18,West Bengal,Uttar Dinajpur,General,Left–Congress alliance,2026
29,Islampur,3,Chitrajit Roy,Bharatiya Janata Party,67351,703,68054,36.6,18,18,West Bengal,Uttar Dinajpur,General,,2026
29,Islampur,4,Md. Sami Khan,Communist Party of India (Marxist),4208,29,4237,2.28,18,18,West Bengal,Uttar Dinajpur,General,Left–Congress alliance,2026
29,Islampur,5,Rupa Sarkar,Bahujan Samaj Party,263,1,264,0.14,18,18,West Bengal,Uttar Dinajpur,General,,2026
29,Islampur,6,Birendra Nath Sinha,Socialist Unity Centre Of India (COMMUNIST),163,0,163,0.09,18,18,West Bengal,Uttar Dinajpur,General,,2026
29,Islampur,7,Md. Ziaul Haque Chowdhury,Aam Janata Unnayan party,143,0,143,0.08,18,18,West Bengal,Uttar Dinajpur,General,,2026
29,Islampur,8,Kamal Majumdar,Independent,99,0,99,0.05,18,18,West Bengal,Uttar Dinajpur,General,,2026
29,Islampur,9,Neyaz Imam,Independent,111,0,111,0.06,18,18,West Bengal,Uttar Dinajpur,General,,2026
29,Islampur,10,Md. Tousique Reza,Independent,240,0,240,0.13,18,18,West Bengal,Uttar Dinajpur,General,,2026
29,Islampur,11,Md Hashibur Rahaman,Independent,753,1,754,0.41,18,18,West Bengal,Uttar Dinajpur,General,,2026
29,Islampur,12,Sourav Sarkar,Independent,368,0,368,0.2,18,18,West Bengal,Uttar Dinajpur,General,,2026
29,Islampur,13,Nota,None of the Above,2017,3,2020,1.09,18,18,West Bengal,Uttar Dinajpur,General,,2026
30,Goalpokhar,1,Zamaluddin,All India Forward Bloc,676,3,679,0.37,19,19,West Bengal,Uttar Dinajpur,General,Left–Congress alliance,2026
30,Goalpokhar,2,Masood Md. Naseem Ahsen,Indian National Congress,2959,7,2966,1.62,19,19,West Bengal,Uttar Dinajpur,General,Left–Congress alliance,2026
30,Goalpokhar,3,Md Ghulam Rabbani,All India Trinamool Congress,121895,210,122105,66.66,19,19,West Bengal,Uttar Dinajpur,General,,2026
30,Goalpokhar,4,Sarajit Biswas,Bharatiya Janata Party,38215,100,38315,20.92,19,19,West Bengal,Uttar Dinajpur,General,,2026
30,Goalpokhar,5,Sunil Biswas,Bahujan Samaj Party,708,0,708,0.39,19,19,West Bengal,Uttar Dinajpur,General,,2026
30,Goalpokhar,6,Towhid Ahmed Khan,Aam Janata Unnayan party,286,1,287,0.16,19,19,West Bengal,Uttar Dinajpur,General,,2026
30,Goalpokhar,7,Nabin Chandra Singha,Socialist Unity Centre Of India (COMMUNIST),220,3,223,0.12,19,19,West Bengal,Uttar Dinajpur,General,,2026
30,Goalpokhar,8,Md. Nazir Akhtar,All India Majlis-E-Inquilab-E-Millat,545,0,545,0.3,19,19,West Bengal,Uttar Dinajpur,General,,2026
30,Goalpokhar,9,Shambhu Lal Roy,Swaraj India,1471,0,1471,0.8,19,19,West Bengal,Uttar Dinajpur,General,,2026
30,Goalpokhar,10,Md. Ghulam Sarwar,Independent,14490,5,14495,7.91,19,19,West Bengal,Uttar Dinajpur,General,,2026
30,Goalpokhar,11,Raghu Nath Singha,Independent,448,0,448,0.24,19,19,West Bengal,Uttar Dinajpur,General,,2026
30,Goalpokhar,12,Nota,None of the Above,933,1,934,0.51,19,19,West Bengal,Uttar Dinajpur,General,,2026
31,Chakulia,1,Azad Minhajul Arfin,All India Trinamool Congress,90014,263,90277,45.34,21,21,West Bengal,Uttar Dinajpur,General,,2026
31,Chakulia,2,Ali Imran Ramz,Indian National Congress,40272,74,40346,20.26,21,21,West Bengal,Uttar Dinajpur,General,Left–Congress alliance,2026
31,Chakulia,3,Goutam Paul,Bahujan Samaj Party,825,1,826,0.41,21,21,West Bengal,Uttar Dinajpur,General,,2026
31,Chakulia,4,Manoj Kumar Jain,Bharatiya Janata Party,61937,329,62266,31.27,21,21,West Bengal,Uttar Dinajpur,General,,2026
31,Chakulia,5,Mohafejul Islam,All India Forward Bloc,837,5,842,0.42,21,21,West Bengal,Uttar Dinajpur,General,Left–Congress alliance,2026
31,Chakulia,6,Abai Dullah,Socialist Unity Centre Of India (COMMUNIST),154,1,155,0.08,21,21,West Bengal,Uttar Dinajpur,General,,2026
31,Chakulia,7,Md Feroz Akhtar,Aam Janata Unnayan party,142,0,142,0.07,21,21,West Bengal,Uttar Dinajpur,General,,2026
31,Chakulia,8,Sukhen Kumar Singha,North Bengal People's Party,135,0,135,0.07,21,21,West Bengal,Uttar Dinajpur,General,,2026
31,Chakulia,9,Abul Kashim,Independent,97,0,97,0.05,21,21,West Bengal,Uttar Dinajpur,General,,2026
31,Chakulia,10,Md Aslam,Independent,176,1,177,0.09,21,21,West Bengal,Uttar Dinajpur,General,,2026
31,Chakulia,11,Md Tauquir Raza,Independent,400,1,401,0.2,21,21,West Bengal,Uttar Dinajpur,General,,2026
31,Chakulia,12,Md Mosa,Independent,482,1,483,0.24,21,21,West Bengal,Uttar Dinajpur,General,,2026
31,Chakulia,13,Md Saifuddin,Independent,337,0,337,0.17,21,21,West Bengal,Uttar Dinajpur,General,,2026
31,Chakulia,14,Md. Yamin Akhtar,Independent,916,1,917,0.46,21,21,West Bengal,Uttar Dinajpur,General,,2026
31,Chakulia,15,Nota,None of the Above,1723,1,1724,0.87,21,21,West Bengal,Uttar Dinajpur,General,,2026
32,Karandighi,1,Goutam Paul,All India Trinamool Congress,76107,284,76391,34.73,15,15,West Bengal,Uttar Dinajpur,General,,2026
32,Karandighi,2,Nirod Bandhu Biswas,Bahujan Samaj Party,761,3,764,0.35,15,15,West Bengal,Uttar Dinajpur,General,,2026
32,Karandighi,3,Biraj Biswas,Bharatiya Janata Party,95813,447,96260,43.76,15,15,West Bengal,Uttar Dinajpur,General,,2026
32,Karandighi,4,Md. Sahabuddin,Communist Party of India (Marxist),39308,106,39414,17.92,15,15,West Bengal,Uttar Dinajpur,General,Left–Congress alliance,2026
32,Karandighi,5,Mursid Alam,Indian National Congress,1594,5,1599,0.73,15,15,West Bengal,Uttar Dinajpur,General,Left–Congress alliance,2026
32,Karandighi,6,Sushanta Kumar Sinha,Socialist Unity Centre Of India (COMMUNIST),154,1,155,0.07,15,15,West Bengal,Uttar Dinajpur,General,,2026
32,Karandighi,7,Ananda Singha,Independent,204,2,206,0.09,15,15,West Bengal,Uttar Dinajpur,General,,2026
32,Karandighi,8,Gautam Pal,Independent,160,0,160,0.07,15,15,West Bengal,Uttar Dinajpur,General,,2026
32,Karandighi,9,Bahamoni Hansda,Independent,130,1,131,0.06,15,15,West Bengal,Uttar Dinajpur,General,,2026
32,Karandighi,10,Biraj Biswas,Independent,530,2,532,0.24,15,15,West Bengal,Uttar Dinajpur,General,,2026
32,Karandighi,11,Md. Sahabuddin,Independent,366,3,369,0.17,15,15,West Bengal,Uttar Dinajpur,General,,2026
32,Karandighi,12,Md. Faruque Hossain,Independent,228,0,228,0.1,15,15,West Bengal,Uttar Dinajpur,General,,2026
32,Karandighi,13,Ramesh Chandra Sinha,Independent,711,0,711,0.32,15,15,West Bengal,Uttar Dinajpur,General,,2026
32,Karandighi,14,Sk. Mohammad Alam,Independent,1042,0,1042,0.47,15,15,West Bengal,Uttar Dinajpur,General,,2026
32,Karandighi,15,Hasib Reja,Independent,364,0,364,0.17,15,15,West Bengal,Uttar Dinajpur,General,,2026
32,Karandighi,16,Nota,None of the Above,1644,3,1647,0.75,15,15,West Bengal,Uttar Dinajpur,General,,2026
33,Hemtabad,1,Anamika Roy,Indian National Congress,9526,61,9587,4.01,15,15,West Bengal,Uttar Dinajpur,SC,Left–Congress alliance,2026
33,Hemtabad,2,Alakesh Barman,Bahujan Samaj Party,511,4,515,0.22,15,15,West Bengal,Uttar Dinajpur,SC,,2026
33,Hemtabad,3,Tanushree Das,Communist Party of India (Marxist),4958,59,5017,2.1,15,15,West Bengal,Uttar Dinajpur,SC,Left–Congress alliance,2026
33,Hemtabad,4,Satyajit Barman,All India Trinamool Congress,102475,693,103168,43.1,15,15,West Bengal,Uttar Dinajpur,SC,,2026
33,Hemtabad,5,Haripada Barman,Bharatiya Janata Party,114597,932,115529,48.26,15,15,West Bengal,Uttar Dinajpur,SC,,2026
33,Hemtabad,6,Dipankar Roy,Aam Janata Unnayan party,658,3,661,0.28,15,15,West Bengal,Uttar Dinajpur,SC,,2026
33,Hemtabad,7,Prabodh Kumar Sarkar,Socialist Unity Centre Of India (COMMUNIST),237,0,237,0.1,15,15,West Bengal,Uttar Dinajpur,SC,,2026
33,Hemtabad,8,Manindra Barman,Amra Bangalee,251,1,252,0.11,15,15,West Bengal,Uttar Dinajpur,SC,,2026
33,Hemtabad,9,Indranil Biswas,Independent,303,1,304,0.13,15,15,West Bengal,Uttar Dinajpur,SC,,2026
33,Hemtabad,10,Dulal Chandra Sarkar,Independent,1190,1,1191,0.5,15,15,West Bengal,Uttar Dinajpur,SC,,2026
33,Hemtabad,11,Bikash Mondal,Independent,1042,4,1046,0.44,15,15,West Bengal,Uttar Dinajpur,SC,,2026
33,Hemtabad,12,Hari Barman,Independent,449,3,452,0.19,15,15,West Bengal,Uttar Dinajpur,SC,,2026
33,Hemtabad,13,Harekrishna Barman,Independent,655,1,656,0.27,15,15,West Bengal,Uttar Dinajpur,SC,,2026
33,Hemtabad,14,Nota,None of the Above,753,4,757,0.32,15,15,West Bengal,Uttar Dinajpur,SC,,2026
34,Kaliaganj,1,Utpal Brahmacharo,Bharatiya Janata Party,156919,1430,158349,61.32,19,19,West Bengal,Uttar Dinajpur,SC,,2026
34,Kaliaganj,2,Giridhari Pramanik,Indian National Congress,4707,40,4747,1.84,19,19,West Bengal,Uttar Dinajpur,SC,Left–Congress alliance,2026
34,Kaliaganj,3,Nitai Baishya,All India Trinamool Congress,81355,569,81924,31.73,19,19,West Bengal,Uttar Dinajpur,SC,,2026
34,Kaliaganj,4,Basudeb Debsharma,Bahujan Samaj Party,697,1,698,0.27,19,19,West Bengal,Uttar Dinajpur,SC,,2026
34,Kaliaganj,5,Hiru Roy Sarkar,Communist Party of India (Marxist),5661,118,5779,2.24,19,19,West Bengal,Uttar Dinajpur,SC,Left–Congress alliance,2026
34,Kaliaganj,6,Anjay Debsarma,Aam Janata Unnayan party,184,6,190,0.07,19,19,West Bengal,Uttar Dinajpur,SC,,2026
34,Kaliaganj,7,Dhulesh Sarkar,Socialist Unity Centre Of India (COMMUNIST),126,1,127,0.05,19,19,West Bengal,Uttar Dinajpur,SC,,2026
34,Kaliaganj,8,Ajay Chouhan,Independent,112,4,116,0.04,19,19,West Bengal,Uttar Dinajpur,SC,,2026
34,Kaliaganj,9,Uttam Barman,Independent,132,1,133,0.05,19,19,West Bengal,Uttar Dinajpur,SC,,2026
